reso5	0.893134	0.0100297
reso10	0.974533	0.00774699
reso15	0.966235	0.0053462
reso20	0.969542	0.00453334
reso25	0.963287	0.00504604
reso30	0.972266	0.00350965
reso35	0.975452	0.00364613
reso40	0.975864	0.00361113
reso45	0.978339	0.0023676
reso50	0.984885	0.00316617
reso55	0.974354	0.00422842
reso60	0.981503	0.00194232
reso70	0.98205	0.00258438
reso80	0.987125	0.00266816
reso90	0.990608	0.00213587
