reso5	-0.0419294	0.0265849
reso10	0.622666	0.0449812
reso15	0.75606	0.02808
reso20	0.796686	0.0263243
reso25	0.926333	0.0231291
reso30	0.952604	0.0176328
reso35	0.930513	0.0213916
reso40	0.952803	0.0201643
reso45	0.987215	0.0202327
reso50	0.943974	0.018704
reso55	1.00924	0.018543
reso60	0.983704	0.0137166
reso70	1.016	0.010227
reso80	1.0216	0.0102682
reso90	1.02796	0.0102993
reso100	1.03042	0.0063499
reso120	1.02676	0.0060927
reso140	1.01621	0.00687368
reso160	0.998129	0.0033124
