reso5	0.28974	0.786838
reso10	1.28518	0.0267022
reso15	1.13881	0.0232218
reso20	1.08353	0.0222173
reso25	1.11713	0.0199667
reso30	1.09134	0.0156481
reso35	1.04445	0.0189023
reso40	1.0402	0.0176969
reso45	1.05089	0.0180371
reso50	0.996794	0.0163302
reso55	1.0425	0.0165127
reso60	1.00279	0.0125081
reso70	1.02096	0.0107448
reso80	1.02254	0.0100467
reso90	1.02659	0.0102656
reso100	1.03001	0.00635175
reso120	1.02633	0.00610579
reso140	1.01592	0.00575392
reso160	0.998068	0.0033137
