reso5	15.9326	1.09152
reso10	21.0416	0.392922
reso15	27.3519	0.475558
reso20	32.9135	0.538809
reso25	39.0699	0.591826
reso30	44.9069	0.68986
reso35	52.1237	0.731226
reso40	58.2224	0.844502
reso45	62.1016	0.847497
reso50	67.9572	0.830396
reso55	75.7164	0.863434
reso60	83.003	0.826169
reso70	94.6524	0.947927
reso80	106.011	0.893093
reso90	117.076	1.11969
reso100	132.843	0.767669
reso120	155.286	1.00242
reso140	181.099	2.51063
reso160	193.339	4.15304
